lat,lng,tract
39.94862838967556,-75.17401954487968,000803
40.04497698459068,-75.1453681572183,027800
39.99216793045581,-75.12885189475135,017601
40.00039705288764,-75.16674826110756,017201
39.93393596500768,-75.16522429299775,002300
39.96775914706036,-75.14825916222277,014100
39.91989310560531,-75.17337411870915,003902
39.94908094650727,-75.23924156633625,008101
39.9463407046304,-75.15510397224405,000902
39.92369769352239,-75.16594034273328,004001
39.95354136279995,-75.16872354225143,000404
39.99154912935299,-75.15981758887351,016702
39.94558053133503,-75.21374560930772,007800
40.064536892468205,-75.15289963639542,026600
40.03395806946728,-75.14451113533991,028200
40.026114349477616,-75.22468945132347,021400
39.9786441877916,-75.26828144604147,009801
40.06807778701872,-75.19740024182754,025700
39.954686761712175,-75.18846806849363,036902
39.97320217381012,-75.22300159676513,011100
40.056314280653325,-75.15655101508831,026500
40.02652992104407,-75.08459225672324,030200
39.97473139775023,-75.23517324376384,011200
40.0004511939902,-75.14750745441629,019900
39.97901433661056,-75.15727463955379,014600
39.94874349153079,-75.14433155135491,000101
40.05770853635384,-75.1396619392396,026800
39.96884783693128,-75.21193881537118,010500
40.05038668076024,-75.00952048757675,034900
40.04464459195383,-75.1499072049794,027901
39.97623558960368,-75.12033878828375,016001
39.92966688806379,-75.16329983882164,002802
39.92988438494751,-75.17855213418723,003100
40.00173555640296,-75.06545026166127,018400
39.99832670087344,-75.10504718053875,018801
40.07301568474216,-75.01336461222874,980300
40.0506984880228,-75.15529041290688,027700
40.01003558811522,-75.06898546710215,038100
39.97787035360653,-75.13155169084271,015700
39.98853250469004,-75.09174798074362,037900
40.09917938238648,-75.01094065015745,036000
39.93858975981555,-75.15266863632802,001700
39.93123195645615,-75.15651326611044,002801
40.0679064408446,-75.19670529202858,025700
39.93881472874666,-75.16707010727582,001900
39.96607226877981,-75.20848302955322,010600
39.9517767522069,-75.16926235550156,000404
39.98672696555378,-75.15655234357621,016702
39.948625706271365,-75.1656304029275,000806
40.07008323103791,-75.1576064493495,026302
40.01292641934332,-75.08669448858889,029400
39.93855725456741,-75.1691741238792,001900
39.99893826296865,-75.12894590410542,019501
40.067013794158086,-75.1465472360101,026600
40.00005051038261,-75.07234125927253,018300
40.03364063368368,-75.03565513641965,033000
39.93610642495862,-75.18206179807923,002000
39.95097938026984,-75.15974132771707,000500
39.92650428212063,-75.23354819673936,006600
40.04909840499536,-75.09574686390839,030600
39.9223834111538,-75.15060748051053,004201
39.95855212191034,-75.23144352327314,008400
40.02642753510703,-75.21195980616065,021000
39.91735247234308,-75.16562586933604,004002
39.91158628469552,-75.24209237315358,006000
39.98325045247464,-75.10206824879504,018002
39.97217188535485,-75.13463382083552,014400
40.04329349499061,-75.14465987860463,027800
39.96429886840136,-75.2037791596505,010700
39.93311623278907,-75.15414460403798,002500
40.0352912927444,-75.17359102478565,024600
40.00761805662383,-75.1912742614655,017000
39.93404419782736,-75.17720135979197,003100
39.97933777145349,-75.12541379712093,016002
40.056157335745816,-75.17239652111347,038900
40.00347865304703,-75.15044535971062,020000
39.91921179184349,-75.1486773604935,004201
39.93472143141437,-75.18110050510016,003200
39.94075766139847,-75.16115296896085,001800
39.99910903947988,-75.17099151013166,017202
40.04539988281228,-75.16438488072235,024700
39.94611920179168,-75.16448576609697,001101
40.03083204341728,-75.1659737666707,024500
40.04273485201337,-75.12883867053134,027401
39.95400001105981,-75.15484285483477,000200
39.9531711987154,-75.16733190963647,000403
39.95926929626128,-75.19455882277387,009100
39.93504307074053,-75.17938649222243,003100
40.0347769674249,-75.12116249049276,027300
40.03505749567629,-75.17422757919982,024100
40.03964881823872,-75.03214191509137,032900
39.9541452532073,-75.22799148212872,008500
39.96872618008036,-75.17816661143321,013601
39.97660127232084,-75.25292881981203,011500
40.04267635906057,-75.14472959605402,027800
39.93662425871459,-75.16212306085093,002400
40.03582939969829,-75.04331492074836,031501
39.94889423637319,-75.21688357360638,007900
40.02008348518567,-75.13925767705362,019700
39.95254400236587,-75.20182003362464,008802
40.06907429406591,-75.18117567176294,026100
39.96712216965869,-75.17579166779318,013401
40.069507791287165,-75.19926247774279,025700
39.91497005262739,-75.15851616358378,037200
39.9778386571162,-75.1294935138933,015800
40.00609943282095,-75.15027404824973,020000
39.95708405186748,-75.1606638721775,000200
39.92485806272247,-75.17059321539034,003901
39.92512091072111,-75.17272303770599,003901
40.01056142293199,-75.13801554364565,019800
39.98668800877534,-75.16922801469379,015200
39.99055623529176,-75.11621820870096,017800
40.03334702995191,-75.17465826629959,024100
39.93703218438591,-75.15002549015745,001700
39.99239271955452,-75.14752791890392,016400
40.0000593451592,-75.21469936613425,012204
39.92634827088061,-75.16738634476928,004001
40.04526532775216,-75.16401833430278,024700
40.01814307672831,-75.11115615798234,028901
39.94190881416357,-75.1528247297541,001500
39.92059635617719,-75.1494864018206,004201
39.95574483481364,-75.22606308713011,008500
39.93997591491637,-75.15787338718576,001800
40.04157701450645,-75.10585089632198,030502
39.97788559739698,-75.17002487897958,013900
40.0355968189284,-75.21676402160416,021200
39.9419185101366,-75.15331504445558,001500
39.92891741578496,-75.16513248947594,002900
39.94121127677349,-75.14691105551437,001600
40.07732657875172,-75.1973483522028,025700
40.0177284817448,-75.06019388923471,032100
40.0390151112429,-75.17085933413065,024700
39.95498597193694,-75.19397283999545,036902
40.09257679394357,-74.96274048920783,036301
39.960314717613,-75.22523227880221,009300
40.03171395999819,-75.05387542486767,031600
40.0788578105949,-74.97848347266677,036202
40.02530000152026,-75.22266017705164,021400
39.91543283082424,-75.23883492898806,006000
39.9958235029024,-75.15524988521676,017300
40.048348021700455,-75.01205962887835,034900
39.95556066862749,-75.15449958335729,000200
39.949222630127615,-75.21352604545163,007900
40.01457885901178,-75.08608415589671,029300
40.02909135251296,-75.20660724230125,021100
40.0002332190836,-75.12865119503368,019501
39.96064364973781,-75.2408525897417,008302
39.9729064917962,-75.15863286222557,014100
39.92429365305912,-75.2278003511577,006700
39.96463527847983,-75.22411164926852,009300
39.99957792455224,-75.16698029214396,017201
39.99728528759952,-75.1297440075837,017602
39.98759238876069,-75.09205724758253,037800
39.94555139176818,-75.23855329595128,007200
40.02989051338992,-75.08404692355349,030200
39.96418848400764,-75.19135311434175,010900
39.9345070773127,-75.16903885386039,002200
40.02613813383452,-75.13704810577194,028400
40.00793986287128,-75.2053531291155,012203
39.96313913981565,-75.14126289322921,036700
40.02048550107576,-75.1173795027253,028901
40.02495033974154,-75.14713799073716,028300
39.94198847189234,-75.15090212124032,001001
39.96309434375824,-75.20264988419422,010600
39.9318878050661,-75.1591917141446,002802
40.03080101433872,-75.17860340469177,024000
40.08528988365877,-75.03801016325191,035500
40.0244188510918,-75.13294113196181,028600
39.94091896813469,-75.23400644487673,007200
39.96774836758243,-75.13859534845257,014202
40.0096828932362,-75.13653151716123,019800
39.94722773140352,-75.15947341055193,000902
39.96030732120568,-75.22517556838285,009300
39.927259612531344,-75.1487249965118,002702
39.97697100618117,-75.21398815340598,011100
39.94216639714151,-75.1518623771747,001001
40.03982588130224,-75.12375025742068,027402
39.95558465246442,-75.22550997783765,008500
39.97125131374487,-75.241981571702,010100
40.05545021434267,-75.15857459446264,024900
40.00726597101982,-75.13342434334274,038301
39.9992001525814,-75.10110503350678,018802
39.9789426051009,-75.13490551811823,015700
40.0626990649904,-75.02206548966807,034801
39.98335273519261,-75.14693300196082,037700
39.92970496880688,-75.16340961702193,002802
39.96889477577312,-75.14146255426496,014201
40.03981664544028,-75.1101041407336,029100
39.944660823331255,-75.15950969189997,001102
39.949783101411015,-75.17037315530783,000805
39.96197198613503,-75.1557061491705,037600
39.96985907274679,-75.14396414253874,014201
39.95005178410696,-75.16259107637926,000600
39.93163805437516,-75.1663271232422,002900
39.91932749426256,-75.1711622398753,003902
40.02249404011972,-75.09406852098193,029200
40.08089734662958,-75.17266598778882,025900
40.03492157099839,-75.21721205578415,021300
39.950485474723486,-75.1626733154552,000600
40.05793336860591,-75.02677867746571,034702
39.93081631356266,-75.16202314249828,002802
39.94172318156112,-75.15189959871212,001600
39.94256858634747,-75.17901996485416,001302
40.04567906642231,-75.02629839647346,033102
39.93652583928957,-75.1737439609514,002100
39.96345402040952,-75.1426673480786,036700
39.94939279913444,-75.14249355520643,000101
39.96127269389776,-75.23306117285533,009400
39.994932904395775,-75.15405099186285,017400
39.95119937868333,-75.1741190864522,000702
39.99701112445732,-75.11926978282787,017701
39.92554139334288,-75.17973340984761,003702
39.97127364026439,-75.17760336105613,013602
39.94405148108521,-75.16753827110209,001204
40.06735932478128,-75.16049371448304,026302
39.93949605123813,-75.1558838994571,001800
40.02303843027581,-75.12481430832909,028800
39.92948501548938,-75.16137779056474,002802
39.94883310970387,-75.1663278173065,000806
39.9621717737041,-75.24445147126607,008301
39.941826555099546,-75.17947968254927,001302
40.07669155250949,-75.20864766808971,038500
39.97914097490865,-75.16293000723952,014700
39.99116317532189,-75.1225737012855,017800
40.05658736639232,-75.08833945676815,030700
40.031294835441365,-75.15273522611986,028000
39.99536196561756,-75.09226451372325,037900
40.08380077116146,-75.00671518768976,980300
39.958437190326336,-75.15071488873768,037600
39.95143382918,-75.17280521860859,000701
39.99825869060816,-75.1291858014475,017602
39.97469414330904,-75.18244493959675,013702
39.94112844926092,-75.14908775991611,001600
40.03356359783995,-75.03750486288169,033000
39.96950412743331,-75.21182724707174,010500
39.92378554966616,-75.16310303999944,004001
39.9716827955676,-75.24456367033052,010100
40.07129167150168,-75.1579543433277,026302
39.96962990705008,-75.16356444276168,013300
39.93451594435339,-75.1439043219672,036600
39.92912301711112,-75.15656337645355,002801
39.95033898230309,-75.16300347320156,000600
40.00949528783436,-75.10671329040795,019100
40.06616935765064,-75.15940815961407,026302
39.996866815796,-75.09365774776565,038200
39.94085147103228,-75.15182948550081,001600
40.031096744797175,-75.126690321651,028600
39.92531281412505,-75.17541264015968,003901
40.05855054840535,-75.0530143940371,033400
39.993024138867696,-75.14545200945915,017500
39.92957370236034,-75.18812392796582,003600
39.95536715128716,-75.22614128430543,008500
39.93039486668084,-75.14488304650436,036600
39.94922279961376,-75.21368533603061,007900
39.94417431258503,-75.20967449340532,007400
40.04405271496302,-75.07253075998247,031300
39.97876121407358,-75.11915468122261,016001
39.9906057685042,-75.11496348256965,017800
40.01755709681783,-75.21120947197632,020900
39.99077673947133,-75.1208220646164,017800
39.95160728393966,-75.22635688183409,008000
39.94484596273347,-75.14953368940061,001002
39.93450944555308,-75.17939356910723,003100
39.93842182752765,-75.23204953127282,006500
39.918972072795896,-75.1688240587255,004002
40.08295537740644,-75.0274510412125,035500
39.9316562188268,-75.16850040366538,003002
40.006830164843365,-75.15468712460549,020101
39.93702350205543,-75.1762213903754,002100
39.99886312921099,-75.12982750829062,019501
39.96149904527645,-75.1569819988762,037600
40.05044435712991,-74.98493033242626,035100
39.97083348825526,-75.15691297455038,014100
39.92839741887362,-75.1865936871142,003600
39.94980931538535,-75.16035489487753,000600
39.92618348296413,-75.15403691088741,002701
39.95312718470792,-75.21878327222397,008601
39.9328592182188,-75.16595192674946,002900
39.92251590163804,-75.22908492290212,006700
40.10026821727661,-74.99828578390608,980300
39.99306618312856,-75.11918969378873,017800
40.06065051774528,-75.08192786091604,033800
39.9661479661432,-75.19100218904481,010900
39.94124665435002,-75.14723129084277,001600
39.95503617647669,-75.2021173297025,008802
40.04337663293372,-75.10319730915475,030502
39.91314312677727,-75.15557657013149,037200
40.02642054028518,-75.1362992189828,028400
40.015425897477,-75.13930582904766,019700
39.90227306959908,-75.18805021577893,037300
39.94889578083156,-75.16266319011123,000901
39.9887720942945,-75.1061404059618,038200
39.92223407487568,-75.17370340917208,003901
39.955313292733,-75.16452861971372,000300
39.99831198249564,-75.10960709394638,018801
39.92590595071498,-75.17311753747236,003901
39.93977732988471,-75.15627055867657,001800
39.92217229478762,-75.23079501352521,006200
39.99011821990428,-75.09219560114077,037900
39.98599167501549,-75.11146923397946,017900
39.97336402870005,-75.22062048797716,011100
39.98118846483446,-75.1237360369536,016002
40.04410590736258,-75.18164246326724,023800
39.98144846043402,-75.1321090060257,016100
40.02352368543939,-75.2080330479798,021000
39.944564786242815,-75.17176596464705,001204
40.01153799196042,-75.08906111949103,029300
39.97091881921372,-75.24037653519943,010100
39.90370949317296,-75.1968910941698,980905
40.04356976807648,-75.06216121066768,031402
39.92272395699722,-75.18592056546183,003702
40.01090038994128,-75.13789572547441,019800
40.039102505381535,-75.03533845992824,033101
39.9957814861038,-75.14299959363044,017500
39.99287140100147,-75.14040628534629,017500
40.04115371378333,-75.17823490044803,025200
40.03653412727304,-75.0318011470998,033000
39.93038756842672,-75.14955083582696,002702
39.94956062472416,-75.1431470742981,000101
39.925295359470674,-75.17790085612862,003702
39.924250016618544,-75.17007892961635,003901
40.014102947263446,-75.1390035081653,019700
40.05503675585816,-75.08768925080993,030700
39.9265055336948,-75.1517509893269,002702
39.976191912930375,-75.23593969094578,011200
39.97275634573365,-75.15966022131514,014000
39.9587978363518,-75.22485548760555,008500
40.03036060718098,-75.06475417014,031700
39.95100400004944,-75.17070480320935,000701
40.0623426009256,-75.05604892045669,033600
40.00124816857628,-75.0663199823618,018400
39.95076633300904,-75.17084068164031,000701
39.95127340141608,-75.1643126257657,000403
40.0257053047422,-75.14278704966176,028300
40.0431782819048,-75.0526769421634,031502
39.94517546148312,-75.16060374908432,001101
39.957971059929314,-75.22430640842018,008500
40.06824118082661,-75.15736198782305,026302
40.07996112737239,-75.17269829601464,025900
40.07847043560962,-75.02909788774048,034600
40.06086318122309,-75.16722373053598,026400
39.99268167492284,-75.13140326677699,017601
39.996770983575445,-75.13873126694658,017601
40.02055071558297,-75.11792583548804,028901
40.00629077648984,-75.12539232161575,989300
39.99369320153588,-75.11889772688403,017701
39.96983908657352,-75.16444593187252,013500
39.94253690023356,-75.14959769297232,001002
39.95801682757829,-75.20660029874664,009200
39.986455479747725,-75.23172486015804,011900
40.01287967021096,-75.08673742512997,029400
39.97549174652752,-75.24523691761513,011400
39.96460559074024,-75.23804451272414,009500
40.1072500349992,-75.03749942464347,035702
39.9136600106733,-75.24400753810286,005500
39.95716021650277,-75.22581997995331,008500
39.944462923101455,-75.15792052898533,001102
39.91922203560288,-75.22866190735714,006200
40.00185263846559,-75.10592401902348,019100
39.92190857167438,-75.23116440057257,006200
39.98469853762988,-75.17829483349489,015102
39.97919389059832,-75.16330549273927,014700
39.93433699739823,-75.17030916848255,003002
39.9955032676172,-75.12954433223756,017602
39.94515310762844,-75.17909405685774,001302
39.93990330030567,-75.1578878703452,001800
39.96151515305365,-75.1452133776638,036700
39.95462711570031,-75.20336920129517,008802
39.96377770469,-75.22091990004759,009300
39.95192523373167,-75.14442784477683,000101
39.98471041686136,-75.12116428795166,016100
39.96270213752717,-75.24480871466017,009600
39.96481890630728,-75.1402648371819,014202
39.97349797188412,-75.15848348761219,014100
39.95040578628439,-75.14482353035669,000101
39.97507869494876,-75.24963427743943,011500
39.95954263002484,-75.23053522243384,008500
39.98628039844327,-75.10475525532092,018002
40.05341002892492,-75.06929124376583,033500
40.02214327045522,-75.09064909035489,030100
39.95567338909499,-75.23294182948818,008400
40.01958183231408,-75.21010615588908,020900
39.92746140761405,-75.24255487806042,006400
39.94906604850191,-75.15988771786346,000600
39.93396365528508,-75.22166890396782,007000
40.0259083571468,-75.04416223215848,032500
39.94097340301728,-75.14525535678672,001600
39.96852673742016,-75.17852234805339,013601
39.94921211724631,-75.16869191568367,000805
40.02920499804876,-75.08488901563446,030200
40.02914058970983,-75.08490123105365,030200
39.95778635224996,-75.13734260631867,036600
39.95571430067741,-75.24180526963353,008302
40.02528632978171,-75.04399965390266,032500
39.96272412770293,-75.2449777639889,009600
39.9480023129285,-75.16921091862777,000805
39.94862413702804,-75.14474986768046,000101
40.096123444550805,-75.01474057893486,036000
40.0315989822036,-75.21168208181037,021200
39.95247556688869,-75.16738856534054,000403
40.04401985360724,-75.0878416799464,030900
39.96074490098078,-75.1693526894042,012502
40.03558067965192,-75.10740857494433,029100
39.92973974334912,-75.16128304811988,002802
40.07782060790922,-75.04283657683129,034502
39.96022708571247,-75.16866923570318,012502
39.91578477232503,-75.16483980133991,037200
40.0555181290601,-75.09523498501514,030600
39.98434261024634,-75.2309869426664,011900
39.9382539678174,-75.15818718478612,002400
40.05492123989956,-75.06307806395976,033500
39.92805652309245,-75.23124591591302,006600
39.9220116939342,-75.14974029233173,004201
39.9571669342912,-75.23351503741915,008400
39.96583402341388,-75.22804327305028,010200
39.9733137596881,-75.23293232185728,011200
39.9470077518812,-75.14692503485466,001002
39.96044697530861,-75.22659396642611,009300
39.98735262809407,-75.14110049755551,016400
39.97501265678604,-75.18360238579976,013702
39.95175701662952,-75.15407936855541,000500
40.05699945345928,-75.14899769839973,026700
39.98201259191249,-75.11874664791533,016001
40.057574926336976,-75.01529436633066,034801
39.96572630347181,-75.20591341787215,010700
39.88770686346256,-75.24719784102221,980901
39.998819488785486,-75.10957910016376,019200
39.95591354279111,-75.20236717486429,008802
39.9320645682887,-75.17158543697822,003002
39.92873228222432,-75.23773907781474,006400
40.05650205308648,-75.14909070403323,026700
39.94379809247932,-75.16819639688345,001400
40.057110959356926,-75.0134447984566,034802
39.95194418511917,-75.15511661377117,000500
40.008437047557,-75.19365834681656,020701
40.02898617584125,-75.14725836226853,028100
40.0332072723081,-75.07173795251629,031700
40.00057716764746,-75.0981373325163,038200
40.0136489713052,-75.1377856245078,019700
40.11929192523824,-75.01556293957997,035900
39.98044141573518,-75.17299008808793,014900
40.00907415396578,-75.10990941136912,019100
39.95287511985882,-75.23270426759713,008102
39.99405552851373,-75.16970991675862,016800
39.98306884655543,-75.1327110037822,016200
39.98680445054124,-75.12333827460421,016100
39.96470414889143,-75.23638926603941,009500
40.03610998933773,-75.03962481745882,033000
40.06975404469989,-75.15750604309223,026302
40.01067213096034,-75.15162175342627,020102
40.0610917861062,-75.0840194332361,030700
39.92893966443471,-75.17873789348087,003701
39.91937154614634,-75.1873343798535,003800
39.95112787024063,-75.17711925112071,000702
